@relation 'data_filled_r-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,13'

@attribute alejado numeric
@attribute battery_l numeric
@attribute battery_t numeric
@attribute bw numeric
@attribute df_delay numeric
@attribute df_saltos numeric
@attribute ds numeric
@attribute dv_delay numeric
@attribute dv_saltos numeric
@attribute indice_en_prueba numeric
@attribute indice_intervalo numeric
@attribute mood numeric
@attribute ns numeric
@attribute prueba_nro numeric
@attribute ram numeric
@attribute sdk numeric
@attribute st numeric
@attribute t_cpu numeric
@attribute app_foreground {com.whatsapp,com.android.chrome,org.pol.jmgo.qoesurveyor,com.android.vending,com.twitter.android,com.netflix.mediaclient,android,com.sec.android.app.launcher,com.android.settings,com.google.android.youtube,com.android.launcher,com.itau.latam.py.tarjetas,com.internet.speed.meter.lite,com.facebook.lite,com.facebook.katana,com.android.vpndialogs,com.samsung.android.email.provider,com.zerodesktop.appdetox.qualitytime,com.juvomobileinc.tigoshop.py,com.android.systemui,org.telegram.plus,com.sec.android.app.sbrowser,com.spotify.music,com.facebook.moments,com.ACP.ClinicalGuidelines,py.com.abc.abctv,uk.co.bbc.mundo,org.khanacademy.android,com.adobe.psmobile,com.samsung.android.incallui,com.scdgroup.app.englishspeakvocal,com.google.android.googlequicksearchbox,com.google.android.apps.maps,jp.konami.duellinks,com.lge.launcher2,com.huawei.android.launcher,com.google.android.apps.docs,com.samsung.android.spay,com.adobe.reader,com.garmin.android.apps.connectmobile,com.android.incallui,com.sonyericsson.home,com.waze,com.musixmatch.android.lyrify,net.oneplus.launcher,com.google.android.gms,com.android.phone,com.jaraxa.todocoleccion,com.supercell.clashofclans,com.sonelli.juicessh,com.instagram.android,py.com.itau.tokpag,org.mozilla.firefox,com.android.launcher3,com.amazon.avod.thirdpartyclient}
@attribute devid {63958117e9438e16,2440f9791015c9aa,c8afba09e53d8531,90a72847e24050d1,22dee25d96b05f3e,68af49bcc059f325,8e16d706819d2e0c,7bf44203a040cdc1,acf1f4860469c6fd,94693d24cc813c3f,21499054c7994fc4,7b3d12955096c795,e2f3a59016564a22,da864a689e433b5e,751666ecdd98bfd3,c4a9b97bec0deec7,ffdd93d674719bbc,11d70c1436d1ce27,4261a8320ddd09d0,2e9b9b3b97476bf5,1d966fc8f0e98430,9f174fc0bd3480a6,d88a327ce250630,9c19bb5d04be923e,790c227141314780,bbe3002f6e378eed,e64bbee157aededc,4192432e1cf42d52,6e85b338913ae764,d554e3b29fe24a3b,c35c6393398f7068,4c3dfa2cea50e9bb,332d672c51091609,61d848e7503b5852,867fe59be043d779,a1f8f29e35209a42,4504da30b01769b7,7e4cfd066dafa944,9de8b4b98c575ea5,5a92d851bc704d,a6fb86ca165ca918,65e49509039eb913,247e4508ec4521f9,6c3fa7f635a073f5,7caeb732fb3ad6af,344404a75543aaf0,0264ea70c8976793,3c66f51dbc94d163,dcceb1b848daf324,6f2a6c95c065c7a3,f25d48f8931ef23f,c43e0a23ab297d87,bd016d8f3093b6a4,867287031950897,a32d3af596578938,81410329db99223d,2f41118c2aee66ae,a208a7c4a26d8df7,d71847dfd6b46fcd}
@attribute mos {1,2,3,4,5}

@data
6997844,75,39.9,1969208.736126,316,1,7,81,17,6,48,4,3.32,1,837,23,3,61.333333,com.android.chrome,344404a75543aaf0,4
7169408,72.666667,41.466667,413903.200058,102,1,8,87.5,17,9,51,4,3.4,1,796,26,4,59.333333,com.android.chrome,344404a75543aaf0,4
7592003,41,38.366667,161289.85062,113.333333,1,8,79.333333,17,1,53,4,3.32,3,1044.333333,26,4,62.333333,org.pol.jmgo.qoesurveyor,344404a75543aaf0,4
7644200,40.666667,39.866667,1597246.127367,120.25,1,7,81.75,17,2,54,4,3.4,3,909.333333,23,4,64,org.pol.jmgo.qoesurveyor,344404a75543aaf0,4
7699790,39.75,40.95,1045191.689869,106,1,7,81,17,3,55,4,3.4,3,876.75,23,4,67,com.android.chrome,344404a75543aaf0,4
7759039,39,40.5,15375174.337517,327,1,8,451.666667,17,4,56,4,3,3,796.333333,26,3,61,com.android.chrome,344404a75543aaf0,4
7813634,38.333333,40.666667,1454.046829,328,1,7,221,17,5,57,4,3,3,809.333333,23,1.5,61.333333,com.android.chrome,344404a75543aaf0,4
7869730,37.666667,41.033333,203522.504892,346,1,7,325,17,6,58,4,3,3,813,23,4,61.333333,com.android.chrome,344404a75543aaf0,4
7925514,37,40.833333,13785.675821,310.5,1,7,299,17,7,59,4,3.2,3,804.666667,23,4,60.333333,com.android.chrome,344404a75543aaf0,4
7985932,36,41.333333,6413030.831879,467.666667,1,7,227,17,8,60,4,3.2,3,825,23,3.5,61,com.android.chrome,344404a75543aaf0,4
8049890,35.666667,41.733333,2440.227989,334,1,7,334,17,9,61,4,3,3,828.333333,23,3.5,61.666667,com.android.chrome,344404a75543aaf0,4
380692,59,33.75,160074.345124,29,1,9,13,10,9,8,3,4,1,3076,27,3,33.75,com.google.android.youtube,0264ea70c8976793,4
625995,59,33.75,1140096.618357,13,1,9,7,10,13,12,3,4,1,3127.5,27,3.5,33.75,com.google.android.youtube,0264ea70c8976793,4
1011134,60,33.2,347.056959,9,1,9,72,10,26,25,3,4,1,3041,27,3,33.2,net.oneplus.launcher,0264ea70c8976793,4
47609,40,30.65,90651.558074,32,1,6,15.5,10,1,0,1,4,4,360,24,2,49.5,android,f25d48f8931ef23f,4
11264,49,30.633333,158477.240429,278.25,1,6,44.75,10,1,16,3,4,2,415,24,3,41,?,f25d48f8931ef23f,4
154199,89,28.3,2823047.37516,24.333333,1,6,12.666667,10,6,21,3,4,2,298,24,2,41,org.pol.jmgo.qoesurveyor,f25d48f8931ef23f,4
60855,75.333333,34.966667,3183157.894737,170,2,8,34.5,9,1,0,5,4,2,666.333333,26,3,0.456333,org.pol.jmgo.qoesurveyor,c43e0a23ab297d87,4
249223,39.333333,34.566667,1732036.397866,210,2,8,32,9,4,35,5,3.4,1,536.333333,26,4,0.458667,org.mozilla.firefox,c43e0a23ab297d87,4
463637,77,33.366667,0,126,2,7,59.333333,9,8,7,4,4,1,713.333333,23,4,64.666667,com.google.android.youtube,bd016d8f3093b6a4,4
61731,50,35.35,0,60.75,1,9,76,17,4,5,3,4,2,3846,27,3.5,34.3,?,867287031950897,4
66269,60,32.55,0,98,2,9,35.333333,9,6,7,4,3.4,2,3091,27,4,30.019,?,867287031950897,4
67324,78,32.55,0,22.666667,1,9,35,10,8,9,3,4,2,2904,27,3,32.5,?,867287031950897,4
60000,89,31.6,0,14.5,1,9,11,10,2,12,3,4,1,2700,27,3,31.6,com.android.settings,867287031950897,4
60685,89,31.7,0,14.5,1,9,11,10,4,14,3,4,1,2930,27,3,31.7,com.android.settings,867287031950897,4
130806,53,8.2,1495996.743113,200,2,4,46.666667,9,1,0,4,3.4,1,280,23,2.5,67.333333,?,2f41118c2aee66ae,4
74504,53,26.95,0,236,2,4,49,9,3,3,5,4,2,449.333333,23,4,34,?,2f41118c2aee66ae,4
9558,69,33.2,9174.946403,129.666667,2,9,55.333333,17,2,1,2.5,3.4,1,3076,27,4,33.85,?,d71847dfd6b46fcd,4
10568,89,31.566667,9174.946403,222.5,2,9,16.333333,17,4,3,1,3.5,1,2700,27,4,39.166667,?,d71847dfd6b46fcd,4
258038,49,36.2,922945.93444,98,2,6,44.666667,8,4,3,4.727273,4,1,1205.666667,24,4,41.066667,?,63958117e9438e16,5
68500,87,31.566667,810284.378652,79.666667,2,8,30,8,1,0,4,4,1,648.333333,24,3,31.566667,com.whatsapp,2440f9791015c9aa,5
124180,87,31.7,2703.021767,129,2,8,39.75,8,2,1,4,4,1,644,24,3,31.7,com.whatsapp,2440f9791015c9aa,5
179333,87,32,119334.48078,77.5,2,8,31.5,8,3,2,4,4,1,637.333333,24,3,32,com.whatsapp,2440f9791015c9aa,5
251016,87,32.166667,184749.455338,95.5,2,8,39,8,4,3,4,4,1,595,24,3,32.166667,com.whatsapp,2440f9791015c9aa,5
296603,86.5,32.65,150895.944671,131,2,8,25.5,8,5,4,4,4,1,568.5,24,4,32.65,com.android.chrome,2440f9791015c9aa,5
354090,86,33.133333,6522.552031,273.333333,2,8,70.333333,8,6,5,4,4,1,566.666667,24,3,33.133333,com.android.chrome,2440f9791015c9aa,5
409308,86,33.3,1002409.638554,84.75,2,8,31,8,7,6,4,4,1,553.666667,24,3,33.3,com.android.chrome,2440f9791015c9aa,5
196091,65.5,33.35,0,121.5,2,4,56.5,9,1,1,5,3.4,4,348.75,23,3.5,48.25,com.android.vending,c8afba09e53d8531,5
366854,63,34.266667,0,1037.25,2.5,4,133.25,9,2,2,5,3.4,4,352,23,3,45.666667,com.twitter.android,c8afba09e53d8531,5
422116,62.666667,34.2,0,999.25,2.5,4,44.5,9,3,3,5,3.4,4,336.333333,23,3.5,44.333333,com.whatsapp,c8afba09e53d8531,5
477966,62,34.133333,0,190.5,3,4,59.25,9,4,4,5,3.4,4,336,23,4,43.333333,com.whatsapp,c8afba09e53d8531,5
535550,61.666667,34.033333,0,619.25,2.75,4,67.75,9,5,5,5,3.4,4,340,23,2,41.333333,com.netflix.mediaclient,c8afba09e53d8531,5
590694,61,34.033333,0,203.666667,2,4,37.333333,9,6,6,5,3.4,4,326.333333,23,2,41.333333,com.netflix.mediaclient,c8afba09e53d8531,5
91076,61,34.366667,92942.201568,513.25,2,4,59.75,9,1,7,5,3.4,5,416.666667,23,3,49,android,c8afba09e53d8531,5
3618959,53,29.466667,0,88.666667,2.4,4,29,9,1,8,5,3.4,3,296.5,23,3,49,?,c8afba09e53d8531,5
57815,59.333333,30.566667,1861818.181818,200,2,4,37.5,9,1,9,5,3.4,2,330,23,4,43.333333,com.sec.android.app.launcher,c8afba09e53d8531,5
127857,59,31.3,896.291157,254.333333,2,4,63.333333,9,2,10,4,3.4,2,301,23,2.666667,42.25,com.sec.android.app.launcher,c8afba09e53d8531,5
60000,16,29.7,0,35,1,6,19,9,1,0,5,4,1,372,24,3,42,?,90a72847e24050d1,5
12591,65.5,29.7,0,486,2,4,67.75,9,1,0,5,3.4,1,312.333333,23,4,49,?,22dee25d96b05f3e,5
16347,53,29.466667,0,58.333333,1,4,85.5,17,2,1,4,3.32,1,219,23,3,45.666667,?,22dee25d96b05f3e,5
61134,47.333333,43.633333,0,200.666667,1,4,15.333333,10,3,2,4,3.4,1,310.666667,23,2.666667,55.333333,?,22dee25d96b05f3e,5
76637,47.25,43.65,0,99.666667,1,4,81.5,9,4,3,5,3.4,1,307.5,23,2.666667,55.5,?,22dee25d96b05f3e,5
154452,47,43.7,77122.64795,229.666667,1,4,37.5,9,5,4,5,3.4,1,340,23,3.666667,54.666667,?,22dee25d96b05f3e,5
156608,47,43.7,77122.64795,556.5,1,4,398.5,17,6,5,5,3.4,1,355.5,23,3.666667,54,?,22dee25d96b05f3e,5
158126,47,43.7,77122.64795,229.666667,1,4,80.6,9,7,6,5,3.4,1,355.5,23,4,54,?,22dee25d96b05f3e,5
159541,47,43.7,77122.64795,98.5,1,4,17.75,9,8,7,5,3.4,1,355.5,23,3.666667,54,?,22dee25d96b05f3e,5
250706,45.75,44.275,3346690.953248,663,1,4,861,9,9,8,5,3.4,1,296.75,23,4,57,com.android.settings,22dee25d96b05f3e,5
326554,44.666667,44.6,22966666.666667,556.5,1,4,322,9,10,9,5,3.4,1,281.333333,23,3.5,56.666667,com.google.android.youtube,22dee25d96b05f3e,5
382041,44,44.733333,2324723.247232,126.333333,1,4,11,9,11,10,5,3.4,1,307.666667,23,3,56.333333,com.google.android.youtube,22dee25d96b05f3e,5
485523,43,44.466667,2739299.610895,197.666667,1.333333,4,15.333333,9,12,11,5,3.4,1,320,23,3.666667,55,com.google.android.youtube,22dee25d96b05f3e,5
506729,43,44.466667,0,229.666667,1.333333,4,12.666667,9,13,12,5,3.4,1,308.333333,23,3.333333,55,com.google.android.youtube,22dee25d96b05f3e,5
556041,42.666667,44.333333,0,100,1,4,10.333333,9,14,13,5,3.4,1,390.666667,23,3,53.666667,com.whatsapp,22dee25d96b05f3e,5
610341,42,44.333333,0,98.5,1,4,9.5,9,15,14,5,3.4,1,319.333333,23,2,53.333333,org.pol.jmgo.qoesurveyor,22dee25d96b05f3e,5
113666,13,37.4,46042.30011,28.5,1,3,13.5,10,2,17,4.5,3,14,231,22,1.5,52,com.google.android.youtube,8e16d706819d2e0c,5
348604,15,38.1,0,33,1,3,15,10,1,18,3,3,3,825,22,4,58,com.google.android.youtube,8e16d706819d2e0c,5
388430,15,38.65,0,36.5,1,3,13,10,2,19,3,3,3,836,22,3,57.5,com.google.android.youtube,8e16d706819d2e0c,5
562523,14,38,0,32,1,3,15,10,6,23,3,3,3,780.5,22,3,50.5,com.google.android.youtube,8e16d706819d2e0c,5
610715,14.5,38,0,28.5,1,3,12,10,7,24,3,3,3,803,22,3.5,51,com.google.android.youtube,8e16d706819d2e0c,5
650875,15,38.4,0,25.5,1,3,11,10,8,25,3,3,3,822,22,2,56,com.google.android.youtube,8e16d706819d2e0c,5
769948,15,38.55,0,32.5,1,3,10,10,11,28,3,3,3,805.5,22,2.5,51.5,com.google.android.youtube,8e16d706819d2e0c,5
229754,77,32.9,2762135.92233,30,1,3,14.666667,10,3,31,3,3,13,908,22,4,42,com.android.launcher,8e16d706819d2e0c,5
334943,77,34.15,1512727.272727,50.5,1,3,14,10,5,33,3,3,13,901.5,22,4,42.5,com.android.launcher,8e16d706819d2e0c,5
472551,77,34,127.83135,39.333333,1,3,30,10,8,36,3,3,13,907.666667,22,3,42,com.android.launcher,8e16d706819d2e0c,5
561191,77,33.966667,3645.849157,31,1,3,14.333333,10,9,37,3,3,13,906,22,2,42,com.android.launcher,8e16d706819d2e0c,5
1049267,15,35.033333,3105263.157895,14,1,3,14.333333,10,3,41,3,3,7,811,22,2.5,56,?,8e16d706819d2e0c,5
63418,85,33.85,2047619.047619,22.5,1,3,11.5,10,1,42,3.4,3,2,892.5,22,4,42.5,com.android.launcher,8e16d706819d2e0c,5
47586,71,36.05,599000.217344,27.5,1,3,18.5,10,1,43,3,3,4,517,22,3,49,com.google.android.youtube,8e16d706819d2e0c,5
93471,71,36.6,60240437.15847,31,1,3,33,10,2,44,3,3,4,513,22,2.666667,49.333333,com.google.android.youtube,8e16d706819d2e0c,5
314970,67.333333,39.1,0,27,1,3,11.666667,10,6,48,3,3,4,544.666667,22,3.333333,55.666667,com.google.android.youtube,8e16d706819d2e0c,5
360421,67,39.525,0,40.333333,1,3,12.166667,10,7,49,3,3,4,532,22,3.666667,56.75,com.google.android.youtube,8e16d706819d2e0c,5
275016,9.333333,36.5,2983616.324099,341.333333,1,3,187,17,7,66,5,3.28642,8,334.666667,22,4,47.666667,com.google.android.youtube,8e16d706819d2e0c,5
365066,12.5,35.3,2403755.868545,577.333333,1,3,259.333333,17,9,68,5,3.302703,8,326.5,22,3,45,com.android.launcher,8e16d706819d2e0c,5
465057,14,35.35,1868.730345,397.5,1,3,340,17,11,70,5,3,8,317,22,3.5,46,com.android.launcher,8e16d706819d2e0c,5
104339,99,39.666667,10630665.380906,81.5,1,3,81.5,17,2,75,3.4,3.285714,6,836,22,2.666667,55.666667,com.google.android.youtube,8e16d706819d2e0c,5
50500,98,39.3,2315479.941189,81.666667,1,3,89,17,1,76,3.5,3.333333,5,803.333333,22,3,55.333333,org.pol.jmgo.qoesurveyor,8e16d706819d2e0c,5
228990,16,38.5,0,56.333333,1,4,34.666667,10,4,3,4,3.4,1,189.666667,23,3.333333,59.666667,?,7bf44203a040cdc1,5
284379,10.666667,30.566667,0,110,1,4,87.5,17,5,4,5,3.4,1,809,23,3,45,?,7bf44203a040cdc1,5
341637,18,31.3,0,1948,2.75,4,351,8,6,5,5,3.4,1,809,23,2,42.44,?,7bf44203a040cdc1,5
444133,22,38.2,0,271.666667,1,4,121,17,8,7,5,3.4,1,672.666667,23,3.5,47,?,7bf44203a040cdc1,5
63958,83,34.933333,21817.066173,368.666667,1,8,78.666667,17,1,0,5,3.4,1,602,25,4,40.348667,com.internet.speed.meter.lite,acf1f4860469c6fd,5
60883,24,29.166667,19436619.71831,281.333333,2,6,53.333333,9,1,0,4.727273,3.4,1,790.666667,23,3.5,53.666667,?,21499054c7994fc4,5
115205,23.666667,29.466667,28091603.053435,200,2,6,53,9,2,1,4,3.5,1,708,23,4,47.333333,?,21499054c7994fc4,5
170978,23,29.866667,248844.810098,332.5,2,6,254.25,9,3,2,4.5,3.4,1,672.666667,23,3.333333,53.333333,?,21499054c7994fc4,5
60462,42,31.2,1794.893379,1948,2,5,398.5,9,1,0,4,4,3,404,25,4,34.333333,org.pol.jmgo.qoesurveyor,7b3d12955096c795,5
284162,39,30.566667,0,103.5,2,5,40.5,9,5,4,5,4,3,350.333333,25,4,36,com.whatsapp,7b3d12955096c795,5
344077,38.666667,30.566667,0,72,2,5,21,9,6,5,4.875,4,3,360,25,4,36.2,com.facebook.lite,7b3d12955096c795,5
400121,38.666667,36.2,0,557.25,2,5,351,9,7,6,4,4,3,436.75,25,4,36.85,com.facebook.lite,7b3d12955096c795,5
331376,87,27.4,0,68,2,5,43.333333,9,2,8,4,4,4,288,25,4,34.7,org.pol.jmgo.qoesurveyor,7b3d12955096c795,5
58958,86,28,2961325.966851,250,2,5,41.333333,9,1,11,4.875,4,2,403.333333,25,4,30.533333,com.android.chrome,7b3d12955096c795,5
130003,58,30.566667,13398058.252427,77.666667,2,5,43.666667,9,2,12,5,4,2,399.5,25,4,31.525,com.android.chrome,7b3d12955096c795,5
167507,59.666667,36.633333,7272727.272727,97.5,2,5,40.5,9,3,13,4.727273,4,2,372,25,4,31.966667,com.whatsapp,7b3d12955096c795,5
225968,87,28,1719894.064496,86.666667,2,5,37.333333,9,4,14,4,4,2,352.666667,25,4,32.8,org.pol.jmgo.qoesurveyor,7b3d12955096c795,5
12794,49,36.2,173160.17316,73,2,6,45,8,1,0,3.6,3.488889,1,1611,23,4,36.2,?,e2f3a59016564a22,5
93009,83,27.275,39025.558149,386,2,6,122,20,1,0,5,3.4,3,242.5,23,4,45,?,da864a689e433b5e,5
115283,83,27.233333,344554.455446,536,2.5,6,184,20,2,1,5,3.4,3,184,23,3.333333,48.333333,?,da864a689e433b5e,5
170280,82.666667,27.2,4778500.216732,204,2.666667,6,130.333333,20,3,2,5,3.4,3,185.333333,23,3,47.666667,?,da864a689e433b5e,5
232173,82,27.3,1365877.834221,191,2,6,98,20.5,4,3,5,3.4,3,188.666667,23,4,48,?,da864a689e433b5e,5
291744,82,27.4,212909.571288,151,2,6,177,20,5,4,5,3.4,3,207.666667,23,3,45.333333,?,da864a689e433b5e,5
359419,81.666667,27.433333,99008.47823,109.333333,1,6,79.333333,17,6,5,5,3.4,3,212.666667,23,3.333333,48.666667,?,da864a689e433b5e,5
414189,81,27.566667,2862893.081761,197.666667,2,6,117,20,7,6,5,3.4,3,234.666667,23,3.666667,45.666667,?,da864a689e433b5e,5
458551,81,27.5,11273.043143,216.5,2,6,98,20,8,7,5,3.4,3,236,23,3.333333,48,?,da864a689e433b5e,5
513803,81,27.466667,10919431.279621,342,2,6,131,20,9,8,5,3.2,3,229.666667,23,3.666667,45.333333,?,da864a689e433b5e,5
569402,80.333333,27.4,4945454.545455,152,2,6,124,20,10,9,5,3.32,3,237,23,4,48,?,da864a689e433b5e,5
80751,79,27.5,5305141.75877,191,2,6,144.5,20.5,1,10,5,3.4,1,180,23,4,50.666667,com.netflix.mediaclient,da864a689e433b5e,5
135843,79,27.566667,1255972.696246,225,2.5,6,138.75,20,2,11,5,3.4,1,181.666667,23,4,51,com.netflix.mediaclient,da864a689e433b5e,5
438149,77,28.133333,237154.150198,234,2,6,78,20,7,16,5,3.4,1,224,23,4,49.333333,com.whatsapp,da864a689e433b5e,5
587943,76,28.266667,11896.250965,434,2,6,1033.666667,20,8,17,5,3.2,1,261.333333,23,4,41,com.google.android.youtube,da864a689e433b5e,5
607467,76,28.216667,2100082.034454,723,2,6,568.333333,20,9,18,5,3,1,240.666667,23,4,45.333333,com.google.android.youtube,da864a689e433b5e,5
650470,76,28.25,44451612.903226,603,2,6,127,20,10,19,5,3.2,1,225.5,23,3.333333,48,org.pol.jmgo.qoesurveyor,da864a689e433b5e,5
172278,59,31.975,0,139.5,2,7,44.75,9,1,0,5,4,2,311.25,24,3,42.5,com.android.vpndialogs,c4a9b97bec0deec7,5
119711,56,32.4,3025.430725,84.5,2,7,55,9,1,1,5,4,1,274.666667,24,2.666667,48.333333,com.whatsapp,c4a9b97bec0deec7,5
172453,56,32.9,1288461.538462,89.25,2,7,55.25,9,2,2,5,4,1,284.333333,24,3,49,org.pol.jmgo.qoesurveyor,c4a9b97bec0deec7,5
227423,56,33.333333,507.824195,79,2,7,55.333333,9,3,3,5,4,1,279.666667,24,3,47.666667,com.whatsapp,c4a9b97bec0deec7,5
281983,56,33.6,7802.754287,107,2,7,48.666667,9,4,4,5,4,1,292.333333,24,3,49.666667,com.samsung.android.email.provider,c4a9b97bec0deec7,5
286861,56,33.6,5958.568519,98.5,2,7,48.75,9,5,5,5,4,1,292.333333,24,3,49.666667,com.samsung.android.email.provider,c4a9b97bec0deec7,5
280438,59.666667,32.833333,1205.896173,456,1,8,385,17,2,4,3.8,3,3,676.333333,24,3.666667,32.733333,com.whatsapp,ffdd93d674719bbc,5
347853,93,34.8,2101531.023368,65,1,8,484,17,4,15,3,3.32,8,796.666667,24,4,34.7,com.zerodesktop.appdetox.qualitytime,ffdd93d674719bbc,5
634449,91,35,304943.155099,77,1,8,198.5,18.5,8,19,3,3.4,8,856,24,4,35,com.google.android.youtube,ffdd93d674719bbc,5
86051,97,26.833333,771799.628942,217,2,6,95.666667,8,1,0,4,4,3,495.333333,24,2,44.666667,com.juvomobileinc.tigoshop.py,11d70c1436d1ce27,5
139997,97,27.2,59327.638856,120.5,2,6,54.75,8,2,1,4,4,3,535.666667,24,2,42.333333,com.android.systemui,11d70c1436d1ce27,5
516768,97,26.966667,4809.07242,149,2,6,60.75,8,3,2,4,4,3,581.666667,24,2,41.666667,com.android.systemui,11d70c1436d1ce27,5
8226,99,28.1,2228654.124457,96,2,6,54.75,8,1,3,4,4,1,389.333333,24,2,40,?,11d70c1436d1ce27,5
60000,21,22,0,17.25,1,6,8,10,1,4,3,4,2,397,24,3,37,?,11d70c1436d1ce27,5
217179,46,34.35,0,123,1,6,10.333333,9,1,0,5,4,1,164.25,22,4,35,org.pol.jmgo.qoesurveyor,4261a8320ddd09d0,5
244445,57,34.35,0,93,2,6,37,9,2,1,5,4,1,189.666667,22,4,35,org.pol.jmgo.qoesurveyor,4261a8320ddd09d0,5
333094,85,31.566667,851842.771921,83,2,8,65.75,8,5,4,4,4,2,816.333333,23,2,40.251667,com.google.android.youtube,1d966fc8f0e98430,5
58199,83,30.144,152235.71118,83,2,8,50.666667,8,1,5,4,4,1,849,23,2.333333,38.441,com.google.android.youtube,1d966fc8f0e98430,5
87438,83,31.7,7384615.384615,84.333333,2,8,53.333333,8,1,6,4,4,3,810,23,2,40.848667,com.google.android.youtube,1d966fc8f0e98430,5
385349,83,31.6,0,73.75,2,8,54.5,8,5,10,4,4,3,834.333333,23,2,41.272667,com.whatsapp,1d966fc8f0e98430,5
440201,83,31.7,0,80.666667,2,8,43.666667,8,6,11,4,4,3,844,23,2,40.113667,com.netflix.mediaclient,1d966fc8f0e98430,5
497135,82,30.144,23710.859244,85.333333,2,8,112.333333,8,7,12,4,4,3,845,23,2,39.297,com.netflix.mediaclient,1d966fc8f0e98430,5
557792,83,30.144,0,99.5,2,8,60.25,8,8,13,4,4,3,834.666667,23,2,42.076333,com.netflix.mediaclient,1d966fc8f0e98430,5
612417,83,31.7,0,84.333333,2,8,51,8,9,14,4,4,3,826.666667,23,2,41.831667,com.netflix.mediaclient,1d966fc8f0e98430,5
58422,85,31.9,0,89,2,8,54,8,1,16,4,4,4,874,23,3,40.730667,org.pol.jmgo.qoesurveyor,1d966fc8f0e98430,5
113167,83,31.74,0,89,2,8,107.75,8,2,17,4,4,4,861,23,3,38.513667,com.netflix.mediaclient,1d966fc8f0e98430,5
168094,53,35.4,0,82,2,8,44,8,3,18,4.727273,4,4,865,23,3,38.029,com.netflix.mediaclient,1d966fc8f0e98430,5
223852,49,35.4,0,74.333333,2,8,49,8,4,19,4.727273,4,4,867,23,3,37.291667,com.netflix.mediaclient,1d966fc8f0e98430,5
279448,83,31.676,0,124.75,2,8,59,8,5,20,4,4,4,870.5,23,2,37.23275,com.netflix.mediaclient,1d966fc8f0e98430,5
335057,83,31.9,0,85.333333,2,8,46.333333,8,6,21,4,4,4,874.5,23,3,37.3475,com.netflix.mediaclient,1d966fc8f0e98430,5
389533,49,35.7,0,98.666667,2,8,47,8,7,22,4.727273,4,4,860.666667,23,3,37.272,com.netflix.mediaclient,1d966fc8f0e98430,5
446186,82,31.6,0,81.25,2,8,45.25,8,8,23,4,4,4,860.333333,23,3,37.213333,com.netflix.mediaclient,1d966fc8f0e98430,5
500634,83,30.144,0,96.25,2,8,47.5,8,9,24,4,4,4,862,23,3,37.356667,com.netflix.mediaclient,1d966fc8f0e98430,5
556029,82,31.566667,0,87.75,2,8,50.25,8,10,25,4,4,4,849.333333,23,3,37.664333,com.netflix.mediaclient,1d966fc8f0e98430,5
610888,83,31.7,0,76,2,8,45,8,11,26,4,4,4,822,23,3,37.533,com.netflix.mediaclient,1d966fc8f0e98430,5
33514,46,32.2,319790.301442,89,2,2,46,8,1,0,4,4,1,274,22,4,32.2,org.pol.jmgo.qoesurveyor,9f174fc0bd3480a6,5
40869,46,32.2,17763.953379,86,2,2,29,9,3,2,4,4,1,273.5,22,4,32.2,org.pol.jmgo.qoesurveyor,9f174fc0bd3480a6,5
121644,68,33.5,16803652.968036,46,1,7,5,10,2,1,3,4,14,1075,24,3,33.4,com.sec.android.app.sbrowser,d88a327ce250630,5
158191,67.5,33.7,89766.139014,28.5,1,7,4.5,10,3,2,3,4,14,1119.5,24,3,33.6,com.sec.android.app.sbrowser,d88a327ce250630,5
24423,67,34.35,51790.395475,16.5,1,7,12,10,1,3,3,4,2,1296,24,2.5,34.25,org.pol.jmgo.qoesurveyor,d88a327ce250630,5
53043,66,34.8,142661.179698,14,1,7,6,10,1,4,3,4,13,1303,24,3,34.7,org.pol.jmgo.qoesurveyor,d88a327ce250630,5
108676,64,35.6,445707.788516,23,1,7,155,10,1,5,3,4,12,1535,24,3,35.5,org.pol.jmgo.qoesurveyor,d88a327ce250630,5
174914,64,35.8,160000000,19,1,7,5,10,2,6,3,4,12,1561,24,3,35.7,com.sec.android.app.launcher,d88a327ce250630,5
53789,78,34.4,111862.036821,128,2,7,37,9,1,15,4,4,9,974.333333,24,2.666667,34.3,com.android.chrome,d88a327ce250630,5
97177,77.333333,34.766667,141108.711303,89,2,7,31.333333,9,2,16,4,4,9,877,24,2.666667,34.7,com.android.chrome,d88a327ce250630,5
116618,71,29.1,14570.331616,111,1,7,12.5,9,1,17,5,4,4,1252.5,24,2,29,com.sec.android.app.launcher,d88a327ce250630,5
224814,70,29.766667,900432.900433,18.5,1,7,15,9,3,19,5,4,4,1103.333333,24,2,29.7,com.facebook.moments,d88a327ce250630,5
271351,70,30.133333,336924.344615,27.666667,1,7,26.333333,9,4,20,5,4,4,1073,24,1.666667,30.066667,com.whatsapp,d88a327ce250630,5
316732,69.5,30.55,2971428.571429,20,1,7,14.5,9,5,21,5,4,4,982.5,24,2,30.45,com.android.systemui,d88a327ce250630,5
367790,69,30.833333,9674418.604651,38.333333,1,7,17.333333,9,6,22,5,4,4,974.666667,24,2,30.733333,com.twitter.android,d88a327ce250630,5
