"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
1460996,24.6666666666667,41.1333333333333,1395.67040858428,289.5,1,9,143.75,17,22,31,4,5,3.32,7,871,26,4,58.6666666666667,"42f1293b2125e6b8ec45e34c745109bf","1-dff5552d292274c0f806c468b81667bc","com.whatsapp","344404a75543aaf0",1527693003368,1527693063368
28633791,89.3333333333333,40.1333333333333,808231.99251637,83.3333333333333,1,7,102.666666666667,17,1,32,5,4,3.4,6,870,24,3.5,63,"42f1293b2125e6b8ec45e34c74511577","1-6ad9737e3030459db612d2e1ed181920","org.pol.jmgo.qoesurveyor","344404a75543aaf0",1527721684595,1527721744595
28688177,88.3333333333333,40.8666666666667,876058.506543495,342.666666666667,1,9,178.333333333333,17,2,33,5,4,3.2,6,857,27,3.5,61.6666666666667,"42f1293b2125e6b8ec45e34c74511b2d","1-f70dd543a29785b8c8ae0fe8adca34b4","org.pol.jmgo.qoesurveyor","344404a75543aaf0",1527721738981,1527721798981
28743463,88,41.3,354489.525737871,176.666666666667,1,9,164.333333333333,17,3,34,5,4,3.32,6,832.333333333333,27,2.66666666666667,62.6666666666667,"42f1293b2125e6b8ec45e34c7451298f","1-a0869172419f48b385f874bb5f5a3631","com.android.chrome","344404a75543aaf0",1527721794267,1527721854267
28799984,88,41.1666666666667,145722.264534146,326.333333333333,1,9,108,17,4,35,5,5,3.2,6,854.666666666667,26,4,59.3333333333333,"42f1293b2125e6b8ec45e34c74512af1","1-4ad43cebe937423c3a4f63de837c95f0","com.android.chrome","344404a75543aaf0",1527721850788,1527721910788
28854968,87,41.6,139991.3773427,200.666666666667,1,7,100.666666666667,17,5,36,5,5,3.32,6,831.333333333333,24,4,63,"42f1293b2125e6b8ec45e34c74512f8a","1-1eac4286a8e58394317b273b679404fa","com.android.chrome","344404a75543aaf0",1527721905772,1527721965772
28910038,87,41.9333333333333,80700.2561912895,344,1,7,241.666666666667,17,6,37,5,5,3.2,6,828.666666666667,24,4,61,"42f1293b2125e6b8ec45e34c74513cd7","1-2d8c1aefd4fd93c2a7f5ac866c321f72","com.android.chrome","344404a75543aaf0",1527721960842,1527722020842
28965786,86.3333333333333,40.8,250.438898977346,380.666666666667,1,7,265.666666666667,17,7,38,5,5,3,6,836,24,3.5,54.6666666666667,"42f1293b2125e6b8ec45e34c74514715","1-12a036b0b24af58abf901ceb7c30e56d","com.android.chrome","344404a75543aaf0",1527722016590,1527722076590
29020971,85.5,41.15,1062366.61133507,245,1,7,185,17,8,39,5,3,3.26666666666667,6,823.5,24,4,61,"42f1293b2125e6b8ec45e34c74514f41","1-f2216ba3639b96441010b410e2c0b864","com.android.chrome","344404a75543aaf0",1527722071775,1527722131775
29076224,85,41.4,525938.763720393,377.25,1.25,7,171,17.25,9,40,5,4,3.32,6,827,24,4,59.3333333333333,"42f1293b2125e6b8ec45e34c74515672","1-69f38d5328131342d2238ce438fd49f9","com.android.chrome","344404a75543aaf0",1527722127028,1527722187028
29130451,84,42.1333333333333,1661538.46153846,229.666666666667,1,8,209.333333333333,17,10,41,5,1,3.26666666666667,6,799,26,4,62.6666666666667,"42f1293b2125e6b8ec45e34c74515955","1-bfbeaa443d1392517ae4f5b6a2df559a","com.android.chrome","344404a75543aaf0",1527722181255,1527722241255
29187172,83.6666666666667,42.4333333333333,1633.21968846334,334.666666666667,1,7,82,17,11,42,5,4,3,6,779.666666666667,24,3.5,65,"42f1293b2125e6b8ec45e34c74516839","1-e652c7270660ac53e4a019d88d965d8a","com.android.chrome","344404a75543aaf0",1527722237976,1527722297976
6715712,53,33.85,5234567.90123457,43,1,9,14.6666666666667,10,1,43,4,4,4,1,2172,26,2,64,"42f1293b2125e6b8ec45e34c745168de","1-d80893e9c76ae29746864bfb1278eeb0","","344404a75543aaf0",1527728962396,1527729022396
6773642,78,36.9,235847.845620641,99.6666666666667,1,7,78.6666666666667,17,2,44,4,3,3.4,1,919,22,3,62.6666666666667,"42f1293b2125e6b8ec45e34c74517770","1-621abd8acde2b7c8ea3300e0ad16293a","com.android.chrome","344404a75543aaf0",1527729020326,1527729080326
6829188,76.6666666666667,38.2333333333333,4710.14010670995,85.6666666666667,1,8,96,17,3,45,4,4,3.4,1,844.666666666667,26,3,64.3333333333333,"42f1293b2125e6b8ec45e34c74517789","1-35998e17283f29068790b9d7fef5ecb5","com.android.chrome","344404a75543aaf0",1527729075872,1527729135872
6884842,76,39.0666666666667,5134883.72093023,122,1,8,92,17,4,46,4,4,3.32,1,810.333333333333,27,4,64,"42f1293b2125e6b8ec45e34c74517e6b","1-a411888cf136bad83b10f585540f7e91","com.android.chrome","344404a75543aaf0",1527729131526,1527729191526
6939806,75.6666666666667,39.4333333333333,2285714.28571429,134.6,1.2,8,91,17,5,47,4,3,3.4,1,836.666666666667,27,3.25,60.3333333333333,"42f1293b2125e6b8ec45e34c745182c9","1-65568b6fa4616ce3f96e2b45dba841f7","com.android.chrome","344404a75543aaf0",1527729186490,1527729246490
6997844,75,39.9,1969208.73612603,316,1,7,81,17,6,48,4,4,3.32,1,837,22,3,61.3333333333333,"42f1293b2125e6b8ec45e34c74518a59","1-3c09f6269644eecfa8678d861a2fbdfa","com.android.chrome","344404a75543aaf0",1527729244528,1527729304528
7053041,74,41,8837782.34086242,115,1.33333333333333,7,104,17.3333333333333,7,49,4,3,3.4,1,778,22,3.25,66.5,"42f1293b2125e6b8ec45e34c7451990a","1-36943c798d1ecc0d1043dbfce754b434","com.android.chrome","344404a75543aaf0",1527729299725,1527729359725
7109681,73,42.2,1110375.70566478,91.5,1,7,92,17,8,50,4,3,3.4,1,800,22,4,67.6666666666667,"42f1293b2125e6b8ec45e34c7451a1f2","1-1f68ae3b4160c0b4511ec37556ea7199","com.android.chrome","344404a75543aaf0",1527729356365,1527729416365
7169408,72.6666666666667,41.4666666666667,413903.200058051,102,1,7,87.5,17,9,51,4,4,3.4,1,796,22,3,59.3333333333333,"42f1293b2125e6b8ec45e34c7451ad9f","1-885b74c86b11279fe33419ecd1920ce3","com.android.chrome","344404a75543aaf0",1527729416092,1527729476092
7226761,72,42.0666666666667,179542.511868796,150.5,1,7,98.75,17,10,52,4,3,3.4,1,759,22,4,64.3333333333333,"42f1293b2125e6b8ec45e34c7451b4ff","1-b2b1a2257a183ce00e6f8fab3dff7b84","com.android.chrome","344404a75543aaf0",1527729473445,1527729533445
7592003,41,38.3666666666667,161289.850619614,113.333333333333,1,7,79.3333333333333,17,1,53,4,4,3.32,3,1044.33333333333,22,2.66666666666667,62.3333333333333,"42f1293b2125e6b8ec45e34c7451c03e","1-d362698b76ae6bd9cb24e07fc3b2e017","org.pol.jmgo.qoesurveyor","344404a75543aaf0",1527737116435,1527737176435
7644200,40.6666666666667,39.8666666666667,1597246.12736661,120.25,1,7,81.75,17,2,54,4,4,3.4,3,909.333333333333,22,4,64,"42f1293b2125e6b8ec45e34c7451c4dc","1-d2787d2d97b3fc11a61d645f17312f36","org.pol.jmgo.qoesurveyor","344404a75543aaf0",1527737168632,1527737228632
7699790,39.75,40.95,1045191.68986935,106,1,7,81,17,3,55,4,4,3.4,3,876.75,22,3,67,"42f1293b2125e6b8ec45e34c7451c994","1-5c081922ceccbba35fe0feee2dbf28b1","com.android.chrome","344404a75543aaf0",1527737224222,1527737284222
7759039,39,40.5,15375174.3375174,327,1,7,451.666666666667,17,4,56,4,4,3,3,796.333333333333,22,3,61,"42f1293b2125e6b8ec45e34c7451d83a","1-2c1a635c263a48b4053e04458d46aa24","com.android.chrome","344404a75543aaf0",1527737283471,1527737343471
7813634,38.3333333333333,40.6666666666667,1454.04682859043,328,1,7,221,17,5,57,4,4,3,3,809.333333333333,22,3,61.3333333333333,"42f1293b2125e6b8ec45e34c7451dc10","1-562dc26ebb10cfaff685a067f0cd9f0d","com.android.chrome","344404a75543aaf0",1527737338066,1527737398066
7869730,37.6666666666667,41.0333333333333,203522.504892368,346,1,7,325,17,6,58,4,4,3,3,813,22,3.5,61.3333333333333,"42f1293b2125e6b8ec45e34c7451e97c","1-c292b97bfa44a9359a48912fcd62830c","com.android.chrome","344404a75543aaf0",1527737394162,1527737454162
7925514,37,40.8333333333333,13785.675821217,310.5,1,7,299,17,7,59,4,4,3.2,3,804.666666666667,22,3,60.3333333333333,"42f1293b2125e6b8ec45e34c7451f31c","1-455cfbe717cebc253ed1149c6f683a4a","com.android.chrome","344404a75543aaf0",1527737449946,1527737509946
7985932,36,41.3333333333333,6413030.831879,467.666666666667,1,7,227,17,8,60,4,4,3.2,3,825,22,3,61,"42f1293b2125e6b8ec45e34c7451f60d","1-68042ee186b5e1937a3984efe77686e6","com.android.chrome","344404a75543aaf0",1527737510364,1527737570364
8049890,35.6666666666667,41.7333333333333,2440.22798884011,334,1,8,334,17,9,61,4,4,3,3,828.333333333333,26,4,61.6666666666667,"42f1293b2125e6b8ec45e34c74520520","1-a8c5ae365612d535f1f359a43a6227fb","com.android.chrome","344404a75543aaf0",1527737574322,1527737634322
8101677,34.3333333333333,42.5666666666667,12679665.7381616,321,1,7,203,17,10,62,4,5,3,3,790.666666666667,22,2.66666666666667,67.3333333333333,"42f1293b2125e6b8ec45e34c74520e81","1-687d92b0b7292f2e1ebf022968cba758","com.android.chrome","344404a75543aaf0",1527737626109,1527737686109
36946061,55,35.7666666666667,1480427.04626335,190.666666666667,1,7,137.333333333333,17,1,63,3,5,3.4,5,1115.66666666667,24,1.5,59.3333333333333,"42f1293b2125e6b8ec45e34c74521896","1-6615914e902221d7d149b07be135c03a","com.google.android.youtube","344404a75543aaf0",1527774624010,1527774684010
37006399,54.3333333333333,35.6666666666667,123828.210159145,744.5,1,7,83,17,2,64,3,5,3.32,5,1158,24,3.5,53.3333333333333,"42f1293b2125e6b8ec45e34c74521f2e","1-ae068ac927b50438a6548d03cee5d4fb","com.google.android.youtube","344404a75543aaf0",1527774684348,1527774744348
37067166,54,35.5333333333333,1186524.59369282,199.666666666667,1,8,83.6666666666667,17,3,65,3,5,3.32,5,1108.66666666667,26,4,52,"42f1293b2125e6b8ec45e34c74521fb8","1-96a3da5bd9ad781ae6873102b56f3d49","com.google.android.youtube","344404a75543aaf0",1527774745115,1527774805115
37127768,53,35.4,14017.2952876,195,1,7,95.3333333333333,17,4,66,3,5,3.32,5,1104.66666666667,24,4,51,"42f1293b2125e6b8ec45e34c745222f1","1-16f4971385718cdb17c330d7f7e46ee8","com.google.android.youtube","344404a75543aaf0",1527774805717,1527774865717
37187069,52.6666666666667,35.0333333333333,4538.84450505021,238.333333333333,1,8,161.666666666667,17,5,67,3,5,3.2,5,1099,27,4,49.6666666666667,"42f1293b2125e6b8ec45e34c74522394","1-c32957d4a3994d3397117a03a1624110","com.google.android.youtube","344404a75543aaf0",1527774865018,1527774925018
37242814,52,35.3666666666667,1766666.66666667,293.75,1,7,194.25,17,6,68,3,5,3.2,5,1096.33333333333,24,4,52.6666666666667,"42f1293b2125e6b8ec45e34c74522f48","1-87dd239f0aa4b8f055bdb456136ee39f","com.google.android.youtube","344404a75543aaf0",1527774920763,1527774980763
37296013,51.3333333333333,36.0333333333333,304322.766570605,201.333333333333,1,7,170.333333333333,17,7,69,3,5,3.4,5,1071,24,2.66666666666667,54.6666666666667,"42f1293b2125e6b8ec45e34c74523d2e","1-92b3a5681f9109f5fa03a61fc2b8ef25","com.google.android.youtube","344404a75543aaf0",1527774973962,1527775033962
37359171,51,36,10331771.321462,179.666666666667,1,8,94,17,8,70,3,5,3.2,5,1070.33333333333,26,3.25,53.3333333333333,"42f1293b2125e6b8ec45e34c74524087","1-c3dd6db6ba66ea9e1bc31d7c16f05125","com.google.android.youtube","344404a75543aaf0",1527775037120,1527775097120
37416903,51,35.8,13819.2354842305,444,1,7,77.6666666666667,17,9,71,3,5,3.2,5,1065.66666666667,24,3,51.6666666666667,"42f1293b2125e6b8ec45e34c745248c3","1-006432b6783febc23da0f7614c0fa7b7","com.google.android.youtube","344404a75543aaf0",1527775094852,1527775154852
37475143,50,35.6666666666667,1777.49970382032,306.333333333333,1,7,162,17,10,72,3,5,3,5,1061.33333333333,24,2.66666666666667,50.3333333333333,"42f1293b2125e6b8ec45e34c74524e0b","1-5e61a8e05be584df3639d8365d377936","com.google.android.youtube","344404a75543aaf0",1527775153092,1527775213092
60598,59,32.4,47100.3826906094,36.5,1,9,17,10,1,0,3,3,4,1,3182,27,3,32.4,"42f1293b2125e6b8ec45e34c74525abe","1-1118ef3f2fe764fc4b09e69d499c4e26","com.google.android.youtube","0264ea70c8976793",1525213834112,1525213894112
105375,59,32.5,490476.19047619,13,1,9,59,10,2,1,3,3,4,1,3193,27,3,32.5,"42f1293b2125e6b8ec45e34c74526832","1-0ace2a2523b98b042e5d95bf66bd2757","com.google.android.youtube","0264ea70c8976793",1525213878889,1525213938889
111990,59,32.5,78238.7758867866,13,1,9,35,10,3,2,3,5,4,1,3193,27,3,32.5,"42f1293b2125e6b8ec45e34c74527644","1-6c1065f4fdd9b2f7f4672cb9719b1f60","com.google.android.youtube","0264ea70c8976793",1525213885504,1525213945504
150597,59,32.75,148972972.972973,13,1,9,11,10,4,3,3,3,4,1,3205,27,3,32.75,"42f1293b2125e6b8ec45e34c74527e16","1-5a29082e2d811eceffd711bdf52782a6","com.google.android.youtube","0264ea70c8976793",1525213924111,1525213984111
194448,59,32.9,3608.60631656682,18,1,9,14.5,10,5,4,4,3,4,1,3168,27,3.5,32.9,"42f1293b2125e6b8ec45e34c745282ca","1-8c389d5fbba30342ba81242eb9c9eb30","com.google.android.youtube","0264ea70c8976793",1525213967962,1525214027962
223239,59,33,2569.72951734707,27,1,9,16,10,6,5,4,2,4,1,3132.5,27,3.66666666666667,33,"42f1293b2125e6b8ec45e34c7452833b","1-e10a5204f94deb6ffcbb416d8e536d0f","com.google.android.youtube","0264ea70c8976793",1525213996753,1525214056753
282760,59,33.3,17652.2393556548,22,1,9,7,10,7,6,2.5,2,4,1,3118,27,3,33.3,"42f1293b2125e6b8ec45e34c745290d8","1-d1e527a30e980a7c883a18c19ee6efe2","org.pol.jmgo.qoesurveyor","0264ea70c8976793",1525214056274,1525214116274
336156,59,33.5,1232238.80597015,21.6666666666667,1,9,39,10,8,7,2.5,5,4,1,3075.33333333333,27,3,33.5,"42f1293b2125e6b8ec45e34c74529eeb","1-ff5741243a08e2310e729b8dd38222af","com.google.android.youtube","0264ea70c8976793",1525214109670,1525214169670
380692,59,33.75,160074.345124005,29,1,9,13,10,9,8,3,4,4,1,3076,27,3,33.75,"42f1293b2125e6b8ec45e34c7452ad09","1-9f406f5db88ac22c7e5290b58486da92","com.google.android.youtube","0264ea70c8976793",1525214154206,1525214214206
431108,59,33.95,88903225.8064516,9,1,9,149,10,10,9,3,5,4,1,3091,27,3,33.95,"42f1293b2125e6b8ec45e34c7452b4a7","1-fb086cd6fbcbce29592c04ba9f3a50ce","com.google.android.youtube","0264ea70c8976793",1525214204622,1525214264622
541714,59,33.8,341850.65740511,10,1,9,311,10,11,10,4,1,4,1,3088,27,4,33.8,"42f1293b2125e6b8ec45e34c7452b66d","1-e85061ab49a20daa68afc623a82047b9","com.google.android.youtube","0264ea70c8976793",1525214315228,1525214375228
586093,59,33.75,47976.011994003,23,1,9,54,10,12,11,4,5,4,1,3104.5,27,4,33.75,"42f1293b2125e6b8ec45e34c7452c58f","1-911e2fee0579b9b434246fffdd09d1fc","com.google.android.youtube","0264ea70c8976793",1525214359607,1525214419607
625995,59,33.75,1140096.61835749,13,1,9,7,10,13,12,4,4,4,1,3127.5,27,3.5,33.75,"42f1293b2125e6b8ec45e34c7452cd38","1-f266b2966f512b5dacd43424a30791d5","com.google.android.youtube","0264ea70c8976793",1525214399509,1525214459509
665376,59,33.75,2364.69043555221,13,1,9,13,10,14,13,3,5,4,1,3064,27,3,33.75,"42f1293b2125e6b8ec45e34c7452d764","1-bb42fc76296192cdce87a69a0e54b4b7","com.google.android.youtube","0264ea70c8976793",1525214438890,1525214498890
705915,59,33.7,7316103.37972167,12,1,9,35,10,15,14,3,5,4,1,2997,27,3,33.7,"42f1293b2125e6b8ec45e34c7452e01a","1-f6dec0bd99b4fe14af8ae6d9ee4d1d6e","com.google.android.youtube","0264ea70c8976793",1525214479429,1525214539429
765665,59,33.5,2101010.1010101,7,1,9,78,10,16,15,2.5,5,4,1,2955,27,2,33.5,"42f1293b2125e6b8ec45e34c7452e31b","1-bdd7923f3b27b28646c36934f210e1e5","com.supercell.clashofclans","0264ea70c8976793",1525214539179,1525214599179
847207,59,33.35,3310344.82758621,30,1,9,20,10,17,16,3,5,4,1,2884,27,2.5,33.35,"42f1293b2125e6b8ec45e34c7452e832","1-5c78df3f8289f6602ca10a2c3abaf804","com.supercell.clashofclans","0264ea70c8976793",1525214620721,1525214680721
912038,59,33.3,92712.2799197682,16.5,1,9,14.5,10,18,17,3,5,4,1,2963,27,3,33.3,"42f1293b2125e6b8ec45e34c7452f1f8","1-a29d4f263b3794bc85be878150ae576b","com.supercell.clashofclans","0264ea70c8976793",1525214685552,1525214745552
938377,59.5,33.3,607299.270072993,17,1,9,13,10,19,18,2.5,5,4,1,2938.5,27,3,33.3,"42f1293b2125e6b8ec45e34c7452f55c","1-11e016ebf2e315cd9721ee503fc381a3","org.pol.jmgo.qoesurveyor","0264ea70c8976793",1525214711891,1525214771891
988808,60,33.25,1239929.9474606,9,1,9,41.5,10,20,19,3,5,4,1,2977.5,27,3,33.25,"42f1293b2125e6b8ec45e34c7452fb6c","1-8b11a6fae330fbd660216645b7d0b121","net.oneplus.launcher","0264ea70c8976793",1525214762322,1525214822322
993805,60,33.25,5951482.47978437,9,1,9,41.5,10,21,20,3,5,4,1,2977.5,27,3,33.25,"42f1293b2125e6b8ec45e34c7452fd28","1-fad8e6fb7137d5d6faef936bfe963992","net.oneplus.launcher","0264ea70c8976793",1525214767319,1525214827319
997708,60,33.2,5312000,9,1,9,41.5,10,22,21,3,5,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c7452fe9c","1-7c467dd64a72be54e763a86a54a3b370","net.oneplus.launcher","0264ea70c8976793",1525214771222,1525214831222
1003145,60,33.2,168200.377841429,9,1,9,41.5,10,23,22,3,5,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c745307f9","1-fdea694c7ed9279997289c3f71555203","net.oneplus.launcher","0264ea70c8976793",1525214776659,1525214836659
1006124,60,33.2,560420.315236427,9,1,9,72,10,24,23,3,5,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c7453157b","1-fdd41386c1aed00df43a629f7e4f5840","net.oneplus.launcher","0264ea70c8976793",1525214779638,1525214839638
1008545,60,33.2,25140.8321214249,9,1,9,72,10,25,24,2.5,5,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c74532203","1-9dbdd48681afda97427398be5869fa6e","net.oneplus.launcher","0264ea70c8976793",1525214782059,1525214842059
1011134,60,33.2,347.056958546441,9,1,9,72,10,26,25,4,4,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c74532822","1-4ec9e093b8d380643acc2e9e63643fdd","net.oneplus.launcher","0264ea70c8976793",1525214784648,1525214844648
1014201,60,33.2,516962.843295638,9,1,9,72,10,27,26,3,1,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c74533313","1-7fb096a4fb31493eafaf78ad8d17bbdb","net.oneplus.launcher","0264ea70c8976793",1525214787715,1525214847715
1016781,60,33.2,516962.843295638,9,1,9,72,10,28,27,4,5,4,1,3041,27,3,33.2,"42f1293b2125e6b8ec45e34c745341b1","1-19de85f49171c2b9688a1d8aa9b5846d","net.oneplus.launcher","0264ea70c8976793",1525214790295,1525214850295
1075590,60,33.3,7214659.68586387,22,1,9,17,10,29,28,3,5,4,1,3010,27,3,33.3,"42f1293b2125e6b8ec45e34c745345d6","1-fa24d2027d47f34bcf0e49595d02c5dc","net.oneplus.launcher","0264ea70c8976793",1525214849104,1525214909104
1136835,60,33.7,0,28,1,9,10,10,30,29,3,5,4,1,2992,27,2,33.7,"42f1293b2125e6b8ec45e34c74535492","1-d5457c259054ab52fc06a4a9c0be938d","com.google.android.youtube","0264ea70c8976793",1525214910349,1525214970349
1176191,60,33.85,0,27,1,9,10,10,31,30,3,5,4,1,2892.5,27,2,33.85,"42f1293b2125e6b8ec45e34c74535552","1-3d5f13f9fe4a464591d7cfa2698411f8","com.google.android.youtube","0264ea70c8976793",1525214949705,1525215009705
1191332,60,33.85,0,19.5,1,9,10.5,10,32,31,4,5,4,1,2892.5,27,2,33.85,"42f1293b2125e6b8ec45e34c7453633f","1-a5d8fb5c07ac29fc7237c2edbdbb14d9","com.google.android.youtube","0264ea70c8976793",1525214964846,1525215024846
1195902,60,34,0,19.5,1,9,10.5,10,33,32,3,5,4,1,2793,27,2,34,"42f1293b2125e6b8ec45e34c745371eb","1-ea766c401ac043e42d0c15861449959d","com.google.android.youtube","0264ea70c8976793",1525214969416,1525215029416
253605,78,32.55,0,15,1,9,14.5,10,1,33,3,5,4,3,2904,27,3,32.55,"42f1293b2125e6b8ec45e34c7453787f","1-0d89eba0c0e47207270ec775cc6e4e81","org.pol.jmgo.qoesurveyor","0264ea70c8976793",1525222520726,1525222580726
258762,78,32.55,127591.706539075,15,1,9,14.5,10,2,34,3,5,4,3,2904,27,3,32.55,"42f1293b2125e6b8ec45e34c74537f02","1-f9c6c351c11a5b7df1f043e0fd8d725c","org.pol.jmgo.qoesurveyor","0264ea70c8976793",1525222525883,1525222585883
165089,65,30.45,0,12,1,9,12,10,1,35,3,5,4,2,3846,27,3,30.45,"42f1293b2125e6b8ec45e34c74538174","1-c2595a55afdca1300309cdf2c44e3e67","com.android.chrome","0264ea70c8976793",1525301335420,1525301395420
60000,83,30.2333333333333,7746031.74603175,74.5,2,9,37.5,9,1,0,4,3,4,1,2103,26,4,39.1666666666667,"42f1293b2125e6b8ec45e34c74538a71","1-a51c1624aa20f7c4bfd830790d66df7f","com.android.vpndialogs","3c66f51dbc94d163",1526659109851,1526659169851
113743,83,30.6333333333333,2439.01295022068,86.6666666666667,2,9,30.3333333333333,9,2,1,4,3,4,1,2112.33333333333,26,4,42.1333333333333,"42f1293b2125e6b8ec45e34c745399be","1-4c145479ed97737a0854e97363a5d5fb","com.twitter.android","3c66f51dbc94d163",1526659163594,1526659223594
138867,83,30.7666666666667,28690.0717251793,91.5,2,9,22.5,9,3,2,4,2,4,1,2144,26,4,41.6666666666667,"42f1293b2125e6b8ec45e34c7453a4ce","1-80a397a432e2afc61c35477623fd162a","com.twitter.android","3c66f51dbc94d163",1526659188718,1526659248718
188688,83,31.075,125231.719876416,68,2,9,26.6666666666667,9,4,3,4,3,4,1,2206.75,26,4,41.575,"42f1293b2125e6b8ec45e34c7453aa0f","1-ceeaafb9081360f12693322516c45a08","com.facebook.katana","3c66f51dbc94d163",1526659238539,1526659298539
369455,82,31.1,0,7,1,9,78,10,5,4,4,3,4,1,2172,26,4,37.1,"42f1293b2125e6b8ec45e34c7453b3a2","1-6eb7139d3b0d3ff40d91feea5bde9258","org.pol.jmgo.qoesurveyor","3c66f51dbc94d163",1526659419306,1526659479306
624295,48.6666666666667,32.9666666666667,0,153.5,2,9,46,8,6,5,4,2,4,1,3075.33333333333,26,4,37.1,"42f1293b2125e6b8ec45e34c7453b7a9","1-d884a8413471eaf9feeabbd8e31b5027","","3c66f51dbc94d163",1526659674146,1526659734146
414589,16,22.884,0,32.5,1,4,31.3333333333333,10,1,0,2.5,3,4,1,412.666666666667,23,2,41.6666666666667,"42f1293b2125e6b8ec45e34c7453bbdc","1-c4ae79ead82a53e35ef90246b6024a82","","dcceb1b848daf324",1525359490465,1525359550465
73666,41,26.8,454826.906839291,103.333333333333,2,3,52.3333333333333,8,1,0,5,2,4,1,750,24,4,37.3333333333333,"42f1293b2125e6b8ec45e34c7453cb4f","1-1b352b46256fec962b5d4eaa657a10e4","com.android.vending","6f2a6c95c065c7a3",1527617718346,1527617778346
175343,82,28.45,90121.3171577123,110.5,2,3,49,8,2,1,5,3,4,1,735.5,24,4,40.25,"42f1293b2125e6b8ec45e34c7453ccc4","1-756c2263a6d3b1b9c9504f80d45a5637","com.google.android.youtube","6f2a6c95c065c7a3",1527617820023,1527617880023
231291,56,24.6,123367.117746315,114.5,2,3,66,8,3,2,5,1,4,1,701,24,4,40.25,"42f1293b2125e6b8ec45e34c7453ccc9","1-476a883712d0f1023fbab303b5fb9418","com.netflix.mediaclient","6f2a6c95c065c7a3",1527617875971,1527617935971
285205,87.3333333333333,28.3,5144.18912039725,107.333333333333,2,3,108.666666666667,8,4,3,5,2,4,1,715.333333333333,24,4,42,"42f1293b2125e6b8ec45e34c7453ccd7","1-7185d631efef489fa4e0cf3df9d6de0c","com.netflix.mediaclient","6f2a6c95c065c7a3",1527617929885,1527617989885
338976,82.3333333333333,27.95,2522654.46224256,109,2,3,63.6666666666667,8,5,4,5,1,4,1,695.666666666667,24,4,44,"42f1293b2125e6b8ec45e34c7453d78a","1-eecf283c008b12945ae0abdbf5526dba","org.pol.jmgo.qoesurveyor","6f2a6c95c065c7a3",1527617983656,1527618043656
398696,26,26.5,7239.26751010963,78.25,2,3,52.25,8,6,5,5,1,4,1,689.666666666667,24,4,44.3333333333333,"42f1293b2125e6b8ec45e34c7453d93f","1-c03d2f8af55e6960c16d541115d4ca43","com.android.chrome","6f2a6c95c065c7a3",1527618043376,1527618103376
450898,26,26.8,14462.712335812,75.6666666666667,2,3,47,8,7,6,5,1,4,1,666.666666666667,24,4,45.3333333333333,"42f1293b2125e6b8ec45e34c7453dd2c","1-19f38fd86b04bfd3c0aac2b491fe24dc","com.google.android.youtube","6f2a6c95c065c7a3",1527618095578,1527618155578
508187,25,24.9333333333333,1079284.38752566,113.5,2,3,49.5,8,8,7,5,1,4,1,711.666666666667,24,4,46.3333333333333,"42f1293b2125e6b8ec45e34c7453e149","1-b338c76d0055910cd6139cc491015fad","com.android.systemui","6f2a6c95c065c7a3",1527618152867,1527618212867
563957,27,26.7,25852.0575612219,107,2,3,52,8,9,8,5,1,4,1,733,24,4,44,"42f1293b2125e6b8ec45e34c7453ec96","1-4d2c0bda21fadc620621f850e8586e86","com.android.systemui","6f2a6c95c065c7a3",1527618208637,1527618268637
618011,26.6666666666667,26.65,93430.6569343066,81.25,2,3,53.5,8,10,9,5,2,4,1,741.666666666667,24,4,44.3333333333333,"42f1293b2125e6b8ec45e34c7453f6ad","1-ebef55bd071d16c49011cf033ec8e9ba","com.google.android.youtube","6f2a6c95c065c7a3",1527618262691,1527618322691
641281,28.3333333333333,24.6,204112.718964204,74,2,3,53,8,11,10,5,1,4,1,740.5,24,4,44.5,"42f1293b2125e6b8ec45e34c74540345","1-5de617bbdc8c6769ad781937757998c5","com.google.android.youtube","6f2a6c95c065c7a3",1527618285961,1527618345961
47609,40,30.65,90651.5580736544,32,1,6,15.5,10,1,0,5,4,4,4,360,24,2,49.5,"42f1293b2125e6b8ec45e34c745406c9","1-8d8c01f8225b461648954542889aa37c","android","f25d48f8931ef23f",1525908996796,1525909056796
93182,40,30.8666666666667,12574031.8906606,32.3333333333333,1,6,12.6666666666667,10,2,1,5,5,4,4,341.666666666667,24,2,49.6666666666667,"42f1293b2125e6b8ec45e34c74540870","1-fc5f8e0a639d58777ee818109e6b8f41","android","f25d48f8931ef23f",1525909042369,1525909102369
136358,40,31.3,2060854.95613216,33,1,6,13.5,10,3,2,5,3,4,4,307.666666666667,24,2,51,"42f1293b2125e6b8ec45e34c745415af","1-57567744f86c69964c8576840fa5b62b","android","f25d48f8931ef23f",1525909085545,1525909145545
